observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	observableTransformation	noiseDistribution	experimentId	datasetId	replicateId
pRII_Microscopy	control	control	1039.23692837101	11	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__ctrl	Drg349
pRII_Microscopy	control	control	1004.50567696528	15	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__ctrl	Drg349
pRII_Microscopy	control	control	968.953931097972	25	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__ctrl	Drg349
pRII_Microscopy	control	control	1035.49350372405	40	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__ctrl	Drg349
pRII_Microscopy	control	control	963.386582984797	70	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__ctrl	Drg349
pRII_Microscopy	control	control	913.930954299377	130	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__ctrl	Drg349
pRII_Microscopy	control	control	989.700511355364	10	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__ctrl	Drg350
pRII_Microscopy	control	control	996.231857359243	11	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__ctrl	Drg350
pRII_Microscopy	control	control	979.859681162385	15	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__ctrl	Drg350
pRII_Microscopy	control	control	1026.8665834612	25	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__ctrl	Drg350
pRII_Microscopy	control	control	1027.1060666038	40	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__ctrl	Drg350
pRII_Microscopy	control	control	967.995397083779	70	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__ctrl	Drg350
pRII_Microscopy	control	control	1010.24427895232	130	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__ctrl	Drg350
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__Fsk10	995.953588062614	10	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__Fsk10	Drg348
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__Fsk10	1538.65984655175	11	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__Fsk10	Drg348
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__Fsk10	1597.05407261761	15	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__Fsk10	Drg348
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__Fsk10	1794.03552681349	25	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__Fsk10	Drg348
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__Fsk10	1795.04761293545	40	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__Fsk10	Drg348
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__Fsk10	1761.75727027221	70	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__Fsk10	Drg348
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__Fsk10	1836.03199937717	130	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__Fsk10	Drg348
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__Fsk10	979.83417383503	10	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__Fsk10	Drg349
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__Fsk10	1483.95481283332	11	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__Fsk10	Drg349
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__Fsk10	1632.99131328185	15	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__Fsk10	Drg349
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__Fsk10	1798.91087605949	25	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__Fsk10	Drg349
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__Fsk10	1685.72602878834	40	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__Fsk10	Drg349
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__Fsk10	1822.4433070579	70	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__Fsk10	Drg349
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__Fsk10	1829.62965812002	130	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__Fsk10	Drg349
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__Fsk10	1025.70484905594	10	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__Fsk10	Drg350
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__Fsk10	1400.47506589346	11	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__Fsk10	Drg350
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__Fsk10	1694.48953838383	15	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__Fsk10	Drg350
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__Fsk10	1704.31952094764	25	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__Fsk10	Drg350
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__Fsk10	1807.38349025353	40	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__Fsk10	Drg350
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__Fsk10	1845.55067037902	70	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__Fsk10	Drg350
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__Fsk10	1782.84294435403	130	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__Fsk10	Drg350
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	1061.08101322939	10	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	Drg348
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	1607.07652388426	11	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	Drg348
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	1736.94357977033	15	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	Drg348
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	1812.73974314256	25	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	Drg348
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	1919.71018275736	40	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	Drg348
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	1991.64719779975	70	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	Drg348
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	1929.26774280697	130	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	Drg348
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	1038.01900485932	10	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	Drg349
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	1531.07182250296	11	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	Drg349
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	1723.28502025168	15	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	Drg349
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	1817.50241170457	25	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	Drg349
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	1736.41193301378	40	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	Drg349
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	1905.109061849	70	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	Drg349
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	1810.57777084978	130	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	Drg349
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	1128.13740321728	10	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	Drg350
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	1527.50942831772	11	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	Drg350
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	1738.98430964314	15	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	Drg350
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	1955.51200558205	25	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	Drg350
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	1857.62796365605	40	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	Drg350
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	1912.89056809732	70	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	Drg350
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	1925.36923615595	130	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100_and_Fsk10	Drg350
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100	1103.39377100839	10	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100	Drg348
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100	1129.26090402116	11	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100	Drg348
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100	1143.86521579462	15	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100	Drg348
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100	1188.41742571102	25	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100	Drg348
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100	1157.28905907758	40	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100	Drg348
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100	1155.59082082509	70	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100	Drg348
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100	1147.58252194542	130	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100	Drg348
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100	1083.96658588858	10	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100	Drg349
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100	1160.64010823091	11	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100	Drg349
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100	1163.51237257664	15	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100	Drg349
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100	1066.27807262438	25	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100	Drg349
pRII_Microscopy	control	JI09_150330_Drg350_348_CycNuc__IBMX100	1106.26638388676	40	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg350_348_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg350_348_CycNuc	JI09_150330_Drg350_348_CycNuc__IBMX100	Drg349
